id,title,year,doctype,abstract,lang
29945369,,2018,Brief,"Using the 2011 Public-Private
            Partnerships (PPP) USD 3.20 per person per day international
            poverty line for lower middle income countries, poverty in
            Tonga was 8.9 percent at the time of the 2009 Household
            Income and Expenditure Survey (HIES). Extreme poverty was
            nearly negligible based on the 2011 PPP USD I.90 per person
            per day poverty line. While these measures are low compared
            to regional averages, they are virtually unchanged since
            2001. Inequality in 2009 was estimated to be 37.5 using the
            Gini index, on par with regional neighbors. According to
            national measures based on the cost of local basic needs, an
            estimated 22.5 percent of the Tongan population was living
            below the poverty line in 2009. The incidence of poverty was
            lowest in the capital, Nuku'alofa, at 21.4 percent,
            while it was estimated at 23.5 percent in",English
11877840,,2010,Integrated Safeguards Data Sheet,{},English
17763638,,2013,Implementation Status and Results Report,{},English
9684834,,2008,Project Appraisal Document,"The objectives of the Health Equity
            and Performance Improvement Project for Panama are to: (i)
            increase access of targeted underserved rural communities to
            quality basic health services known to improve mother and
            child health; and (ii) support the development of strategic
            planning, regulatory, and monitoring mechanisms known to
            improve health system performance. There are three
            components to the project. The first component is the
            ensuring access to primary health care services by the poor
            in rural areas. The objective of this component is to
            increase access by targeted underserved communities to basic
            health services known to improve mother and child health
            care. This component will use capitation payments as a
            disbursement mechanism. This component will finance, on a
            declining basis, capitation payments to health regi",English
438698,,1998,"LAC Human & Social Development Group
            Paper Series","After a brief description of the role
            of preschool education in child development, the study
            reviews the preschool system in Mexico and examines the
            pedagogical function, the family need for substitute
            childcare, and the social concern for equity. Findings
            indicate that coverage is high, though the system is costly
            with very little impact on school readiness, or on
            mothers' decision to work. These are legitimate and
            intertwined issues, though the extent to which each one
            operates should play a role in policy formulation. The study
            provides a cautionary note, pointing out inadequate existing
            data sources. Recommendations include modifications in the
            preschool system and ways to develop better evaluation data.",English
6662750,,2006,Integrated Safeguards Data Sheet,{},English
30877828,,2019,Procurement Plan,{},English
30841101,,2019,Procurement Plan,{},English
33128283,,2020,Auditing Document,{},English
31405512,,2019,Policy Research Working Paper,"This paper uses methods developed by
            the Commitment to Equity Institute and data from the
            Household Budget Survey to assess the effects of government
            taxation and social spending on poverty and inequality in
            Moldova. The paper presents the first detailed
            distributional analysis of the tax and expenditure sides of
            the fiscal system, examining in particular the contribution
            of different taxes and transfers to poverty and inequality
            reduction in Moldova, as well as the cost-effectiveness of
            different taxes and transfers in achieving these poverty and
            inequality reduction goals. The analysis finds that the
            tax-benefit system in Moldova is quite pro-poor and has a
            significant effect on poverty and inequality, with the
            poverty reduction effect being stronger for lower poverty
            thresholds. Pensions provide much of the poverty-re",English
27350782,,2017,Program Information Document,{},English
19327172,,2014,Policy Research Working Paper,"This paper discusses the constraints
            for private equity financing of small and medium enterprises
            in developing economies. In addition to capital, private
            equity investors bring knowledge and expertise to the
            companies in which they invest. Through active participation
            on the board of directors or in partnership with management,
            private equity investors equip companies with critical
            improvements in governance, financial accounting, access to
            markets, technology, and other drivers of business success.
            Although private equity investors could help to create,
            deepen, and expand growth of small and medium enterprises in
            developing economies, the vast majority of private equity in
            such markets targets larger or more established enterprises.
            Technical assistance, when partnered with private equity,
            can unlock more investor comm",English
10695128,,2005,Integrated Safeguards Data Sheet,{},English
16630664,,2012,Working Paper,"The health equity and financial
            protection datasheets provide a picture of equity and
            financial protection in the health sectors of low-and
            middle-income countries. Topics covered include:
            inequalities in health outcomes, health behavior and health
            care utilization; benefit incidence analysis; financial
            protection; and the progressivity of health care financing.
            The tables in this report show how health outcomes, risky
            behaviors and health care utilization vary across asset
            (wealth) quintiles and periods. The quintiles are based on
            an asset index constructed using principal components
            analysis. Benefit-Incidence Analysis (BIA) shows whether,
            and by how much, government health expenditure
            disproportionately benefits the poor. The distribution of
            subsidies depends on the assumptions made to allocate
            subsidies t",English
25123014,,2015,Working Paper,"This paper highlights challenges that
            the government of Papua New Guinea faces in delivering
            equitable health care. It analyses findings from the 2010
            household survey, including sickness reporting, health
            service utilization and out of pocket expenditure,
            concluding that the poorest quintile is most vulnerable to
            illness, yet has the lowest utilization rates of healthcare
            facilities. The lack of healthcare workers and the distance
            to facilities are among the most dominant reasons cited for
            not utilizing healthcare facilities in the poorest quintile
            while out-of-pocket payments have minimal catastrophic
            impact, yet have still been found to be a barrier to
            utilization. The paper also sets out policy implications of
            these findings, including the need for the government to
            focus on, and prioritize, strengthening the health ",English
31606323,,2019,Poverty Assessment,"The objective of this report is to
            present a snapshot of the welfare landscape in Djibouti that
            will help stakeholders understand poverty’s determinants.
            Exploiting data from the 2017 household expenditure survey,
            as well as administrative and geospatial data, it provides a
            detailed analysis of poverty in the country, its strong link
            to labor market outcomes, and the differential access to
            opportunities between urban and rural areas. Djibouti has
            recently experienced a period of unprecedented economic
            development, allowing it to grow its economy by an average
            of 7 percent per year between 2013 and 2016. This report
            shows that over a fifth of the Djiboutian population
            continues to live in extreme poverty and that the country
            has high levels of inequality, ranking 71 out of 95
            countries with information on Gini available c",English
25657249,,2015,Working Paper,"This report presents graphical data
            on following topics: overall evolution of private equity
            (PE) funds; emergence of private debt funds; venture capital
            funds; and infrastructure funds.",English
30800495,,2019,Procurement Plan,{},English
31343791,,2019,Procurement Plan,{},English
18420289,,2013,Implementation Status and Results Report,{},English
30310691,,2018,Implementation Status and Results Report,{},English
18771154,,2014,Implementation Status and Results Report,{},English
25006402,,2015,Working Paper,"Global trends such as burgeoning
            demographics, expansion of the consumer class, urbanization,
            and increasing energy and raw material needs have fueled
            unprecedented demand for agricultural products. Agribusiness
            is more than farming; it includes the manufacture and
            distribution of farm equipment and supplies, and the
            processing, storage, and distribution of farm commodities.
            Food security, equity, and access to food for local
            communities constitute additional risks, especially when
            agricultural production is oriented to export markets. By
            managing these risks and understanding the value of
            sustainable agribusiness, investors can realize significant
            opportunities across the industry. Sustainable agribusiness
            may generate value through efficiencies, cost reductions,
            market access, a broader customer base, and strong relati",English
30861801,,2019,Project Appraisal Document,"The Equity with Quality and Learning
            at Secondary Project of Malawi has the proposed development
            objective to improve quality of science and mathematics
            instruction in Community Day Secondary Schools (CDSSs) and
            increase access to secondary education in selected remote
            areas. This project was comprised of three components: (1)
            Improving the quality of science and mathematics
            instruction. (2) Enhancing equitable access to secondary
            education. (3) Project coordination, learning, monitoring
            and evaluation which will follow the traditional input-based
            project funding approach to facilitate project operations.",English
31561162,,2019,Implementation Status and Results Report,{},English
29744786,,2018,Procurement Plan,{},English
14493666,,2011,Project Paper,"The objectives of the Equity and
            Efficiency of Education Project are to: (a) reduce education
            quality gaps in Costa Rica's primary and secondary
            education system in rural areas; and (b) improve the equity
            and efficiency in the allocation, administration and use of
            the Borrower's education sector resources. The major
            changes to the project and rationale are: revisions to
            project components to align project activities to current
            Government strategic priorities, including the elimination
            of some activities which overlapped with other activities
            and to more logically regroup similar activities; changes to
            the results framework in order to reflect the changes to the
            components, and introduce indicators that better reflect
            project objectives and outputs, modifications in the
            components, and are measurable through Ministry of P",English
694827,,1997,Policy Research Working Paper,"In the past decade, Latin America has
            taken the lead in structural pension reform which replaces a
            publicly managed pay-as-you-go defined-benefit system with a
            system of privately managed, fully funded
            defined-contribution accounts supplemented by a social
            safety net This arrangement is designed to improve
            efficiency and growth, and preliminary evidence suggest that
            it has been successful in doing so. But traditional social
            security systems have been justified on the grounds that
            they are equitable and redistribute to low income groups.
            Are we in danger of exchanging equity for efficiency The
            author argues that in fact traditional system produce many
            inequities, both within cohorts and across cohorts. So it is
            possible for pension reform to improve both equity and
            efficiency - a win-win situation rather than a tradeoff. ",English
29827086,,2017,Working Paper (Numbered Series),"The paper employs the Commitment to
            Equity framework to present a first attempt at a
            comprehensive fiscal incidence analysis for Belarus,
            encompassing the revenue and expenditures components of the
            fiscal system, including direct and indirect taxes, as well
            as direct, indirect, and in-kind transfers. The analysis
            reveals that fiscal policies in Belarus effectively
            redistribute income from the top to the bottom of the income
            distribution. Direct transfers, especially pensions, are the
            most equalizing and pro-poor of the fiscal interventions,
            direct transfers and direct taxes lower the national poverty
            headcount by 17 percentage points and lower the Gini index
            of inequality from 0.407 to 0.267. Some of the indirect
            taxes, by contrast, are regressive and indirect transfers,
            poorly targeted, such that the effect of these com",English
30744891,,2019,"Project Information and Integrated
            Safeguards Data Sheet",{},English
6388688,,2005,Project Information Document,{},English
16455443,,2012,Implementation Status and Results Report,{},English
29945430,,2018,Brief,"At the time of the 2010 Household
            Income and Expenditure Survey (HIES), the incidence of
            poverty in Vanuatu was measured at 39.5 percent and 13.2
            percent, using the lower middle income class poverty line
            and the international poverty line, respectively. Inequality
            was measured by the Gini index at 38, which is comparable to
            regional neighbors. According to the national basic needs
            poverty line, poverty in 2010 was 13 percent, nearly
            unchanged from the previous measure captured at the time of
            the 2006 survey. There were small decreases in the headcount
            rate in Port Vila (20.1 to 18.4 percent) and rural areas
            (11.5 to 10.0 percent), which were offset by a large
            increase in Luganville (12.2 to 23.6 percent). Despite lower
            levels of consumption poverty, access to basic services
            (such as improved electricity, water and sanita",English
24527557,,2015,Brief,"In Papua New Guinea the poorest
            quintile is most vulnerable to illness, yet has the lowest
            utilization rates of healthcare facilities. When looking at
            age groups the elderly (> 55) are the most vulnerable to
            illness and the least likely to seek treatment. The lack of
            healthcare workers and the distance to facilities are among
            the most dominant reasons cited for not utilizing heath care
            in the poorest quintile. The perceived quality of services
            is a barrier to health care utilization across all
            quintiles. Out-of-pocket (OOP) payments have minimal
            catastrophic impact, yet have been found to still be a
            barrier to utilization - especially amongst the poorest
            quintile. The government should focus on and prioritize
            strengthening the health services delivery to achieve
            universal health coverage.",English
32461290,,2020,Procurement Plan,{},English
13804646,,2011,Implementation Status and Results Report,{},English
18622867,,2013,Implementation Status and Results Report,{},English
6449012,,2005,Integrated Safeguards Data Sheet,{},English
32229597,,2017,Project Paper,"The development objective of General
            Education Quality Improvement Program for Equity Project for
            Ethiopia is to improve internal efficiency, equitable
            access, and quality in general education (O-Class to Grade
            12). This restructuring requires change in disbursements arrangements.",English
19801752,,2014,Implementation Completion and Results Report,"Ratings for the Equity and Efficiency
            of Education Project for Costa Rica were as follows:
            outcomes were moderately satisfactory, the risk to
            development outcome was moderate, the Bank performance was
            moderately satisfactory, and the Borrower performance was
            also moderately satisfactory. Some lessons learned included:
            when a risk cannot be mitigated, the activity should be
            either dropped or substantially modified. Experiences or
            good practices from other countries can be transferred,
            provided two conditions are fulfilled: (i) there is
            Government ownership; and (ii) a careful institutional
            analysis demonstrates that the conditions for this transfer
            are favorable. It is extremely risky to carry out a project
            with a participatory approach in a complex institutional
            context, particularly when the project design does not
    ",English
828271,,1979,Publication,"This study develops an analytical
            framework that relates changes in family income to the
            evolution of its several components, which are in turn
            related to development theory. Application of this method to
            Taiwan helps to explain the observed changes in income
            distribution during two decades of rapid growth.
            Circumstances specific to Taiwan naturally played an
            important part in this performance. But in speculating about
            the effects of government intervention and the pattern of
            growth on changes in equity, the authors identify processes
            that are relevant both to economic theory and to economic
            policy. This book is one of a series of studies
            investigating the relations between growth and distribution
            in the developing countries. The book is divided in two
            parts. The first part discusses the case of Taiwan and
            co",English
33233437,,2021,Project Information Document,{},English
9422065,,2006,Integrated Safeguards Data Sheet,{},English
694770,,1997,Pre-2003 Economic or Sector Report,"On the basis of broad macro
            indicators, Indonesia's economy has performed very well
            recently. Gross Domestic Product (GDP) increased by 7.8
            percent in 1996 and inflation dropped to 6.6 percent. Local
            and foreign direct investment have been increasingly
            buoyant. A sizable fiscal surplus was maintained and large
            prepayments of high-interest, public external debt have
            continued. Official international reserves rose by $4
            billion during 1996/97. Despite this strong performance,
            significant risks remain. Domestically, core inflation is
            still high and key administered prices have not been
            increased in some time. Deregulation has last momentum. The
            banking sector remains relatively weak by international
            standards, and its exposure to the poverty sector is again
            on the rise. Externally, the current account deficit
            wi",English
6641987,,2006,Project Information Document,{},English
18732175,,2013,Implementation Status and Results Report,{},English
25692321,,2015,Implementation Status and Results Report,{},English
6972141,,2004,Working Paper (Numbered Series),"This discussion paper examines the
            current state and future prospects of equity financing
            activity in Vietnam. Equity financing can be broadly defined
            as the method by which companies raise long-term capital
            through the sale of shares (or equity) to outside investors,
            rather than through more conventional financing means, such
            as commercial bank loans, or other kinds of non-bank debt
            arrangements, such as issuing corporate bonds or leasing
            agreements. This paper focuses on two main elements of
            equity financing activity in Vietnam: i) the country's
            fledgling stock market, and ii) venture capital (hereafter
            referred to as VC) activity. Both the stock market and VC
            activity are relatively new and undeveloped in Vietnam; the
            former being a product of the new millennium. And their
            presence necessitates the introduction of fai",English
16922477,,2012,Implementation Status and Results Report,{},English
23067776,,2014,Implementation Status and Results Report,{},English
6388762,,2005,Integrated Safeguards Data Sheet,{},English
7280008,,2004,Working Paper (Numbered Series),"This discussion paper examines the
            current state and future prospects of equity financing
            activity in Vietnam. Equity financing can be broadly defined
            as the method by which companies raise long-term capital
            through the sale of shares (or equity) to outside investors,
            rather than through more conventional financing means, such
            as commercial bank loans, or other kinds of non-bank debt
            arrangements, such as issuing corporate bonds or leasing
            agreements. This paper focuses on two main elements of
            equity financing activity in Vietnam: i) the country's
            fledgling stock market, and ii) venture capital (hereafter
            referred to as VC) activity. Both the stock market and VC
            activity are relatively new and undeveloped in Vietnam; the
            former being a product of the new millennium. And their
            presence necessitates the introduction of fai",Vietnamese
7408859,,2007,Policy Research Working Paper,"The authors study international
            financial integration analyzing firms from various countries
            raising capital, trading equity, and cross-listing in major
            world stock markets. Using a large sample of 39,517 firms
            from 111 countries covering the period 1989-2000, they find
            that, although international financial integration increases
            substantially over this period, only relatively few
            countries and firms actively participate in international
            markets. Firms more likely to internationalize are from
            larger and more open economies, with higher income, better
            macroeconomic policies, and worse institutional
            environments. These firms tend to be larger, grow faster,
            and have higher returns and more foreign sales. While
            changes occur with internationalization, these firm
            attributes are present before internationalization takes
      ",English
17812388,,2013,Program Document,"The objective of the Pernambuco
            Equity and Inclusive Growth Development Policy Loan for
            Brazil is to support the Government of Pernambuco to
            strengthen the design, implementation, monitoring and
            evaluation of policies and programs aimed at promoting
            sustained growth and improved economic opportunities for the
            poor, consolidating public sector management innovations,
            preventing crime and violence, and reducing the burden
            associated with chronic disease. The main policy areas the
            Bank will be focusing on are: regional economic development,
            private sector development, technical and vocational
            education and training, productive inclusion, public sector
            management, crime and violence prevention, health. In each
            of these areas the operation supports critical actions
            towards the institutionalization and expansion of key
       ",English
19743618,,2014,Implementation Status and Results Report,{},English
32074834,,2020,Procurement Plan,{},English
31665702,,2019,Procurement Plan,{},English
31739840,,2020,Procurement Plan,{},English
32601875,,2020,Procurement Plan,{},English
15278594,,2011,Implementation Status and Results Report,{},English
17389575,,2013,Implementation Status and Results Report,{},English
32034715,,2020,Procurement Plan,{},English
6313643,,2005,World Development Report,"The overview report summarizes the
            World Development Report 2006, which analyzes the
            relationship between equity and development, i.e., the
            differences in life chances across nationality, race,
            gender, and social groups, strikingly and fundamentally
            unfair. These are also likely to lead to wasted human
            potential, and thus to missed development opportunities. It
            also derives policy implications that center on the broad
            concept of leveling the playing field-both politically and
            economically and in the domestic and the global arenas. The
            report recognizes the intrinsic value of equity but aims
            primarily to document how a focus on equity matters for
            long-run development. It has three parts: Part I considers
            the evidence on inequality of opportunity, within and across
            countries. Part II asks why equity matters, discussing the",English
33845060,,2020,Brief,"Mongolia’s national poverty headcount
            rate decreased moderately from 29.6 percent in 2016 to 28.4
            percent in 2018. Between 2016 and 2018, poverty reduction
            was uneven, declining in rural but not in urban areas. The
            Coronavirus disease 2019 (COVID-19) - related economic
            shock, however, can threaten the recent gains in poverty
            reduction. A recent household phone survey conducted by the
            National Statistics Office of Mongolia and the World Bank in
            late May indicates that the COVID19 pandemic has
            significantly affected vulnerable and self-employed
            households. Over one in four workers of the bottom 40
            percent of households stopped working after the pandemic and
            nearly 90 percent of households engaged in family business
            experienced income losses since end-January 2020. Herders
            were able to work as usual, but their livestock inc",English
32391793,,2020,Project Information Document,{},English
30724480,,2018,Procurement Plan,{},English
12982664,,2006,Newsletter,"In this issue: Fostering Greater
            Equity; by Giovanna Prennushi, Francisco Ferreira, Peter
            Lindert and Michael Walton. Addressing Unequal Economic
            Opportunities: A case study of land tenure in Ghana; by
            Markus Goldstein and Christopher Udry. On Inequality Traps
            and Development; by Vijayendra Rao. Political Inequality in
            Latin America: a historical perspective; by Kenneth L.
            Sokoloff. The Scandinavian Model and Economic Development;
            by Karl Ove Moene and Michael Wallerstein. Equality and
            Efficiency: What history teaches us about the trade-offs; by
            Peter Lindert. Social Equity in China: Building a
            ""xiaokang"" society in an all-round way; by Lu Mai
            and Calla Wiemer. Tackling Roma Exclusion in Europe; by Dena
            Ringold. Ensuring Access to Low-Cost Drugs in a
            Patent-Protected World; by Jan O. Lanjouw.",English
12588306,,2010,Policy Research Working Paper,"How global emissions reduction
            targets can be achieved equitably is a key issue in climate
            change discussions. This paper presents an analytical
            framework to encompass contributions to the literature on
            equity in climate change, and highlights the consequences --
            in terms of future emissions allocations -- of different
            approaches to equity. Progressive cuts relative to historic
            levels -- for example, 80 percent by industrial countries
            and 20 percent by developing countries -- in effect accord
            primacy to adjustment costs and favor large current emitters
            such as the United States, Canada, Australia, oil exporters,
            and China. In contrast, principles of equal per capita
            emissions, historic responsibility, and ability to pay favor
            some large and poor developing countries such as India,
            Indonesia, and the Philippines, but hurt",English
24703811,,2015,Implementation Status and Results Report,{},English
441742,,1998,Viewpoint,"International equity offerings are
            now a well-established privatization route for
            telecommunications companies - in addition to local
            offerings and sale to a strategic partner. However, while
            many governments have raised billions of dollars using this
            method, some governments of emerging economies still fail to
            give it serious consideration. The main advantages of
            international offerings stem from the greater market depth
            and liquidity provided by international capital markets:
            telecommunications companies are sometimes too big for local
            markets to absorb, and more active trading attracts a wider
            shareholder base, implies continuous evaluation of a
            company’s value, and increases management’s accountability
            for financial performance. International offerings also
            enhance the legitimacy of shares being offered because
     ",English
32813466,,2021,Procurement Plan,{},English
31481434,,2019,Procurement Plan,{},English
33444047,,2021,Procurement Plan,{},English
26592452,,2016,Implementation Status and Results Report,{},English
18019069,,2012,,"There has been substantial progress
            since the Earth Summit in Rio 1992 in addressing poverty and
            gender inequality, yet large pockets of poverty remain and
            even larger populations are vulnerable to becoming poor.
            Continued improvement in prosperity, opportunity, and
            security will require efforts on a broad front and include
            scaling up measures to make development more inclusive,
            equitable, and resilient. There has been much progress since
            Rio 1992 in reducing poverty. However, the war on poverty
            has not been won and many challenges remain. Around 1.3
            billion people still live on less than $1.25 a day, with the
            majority in emerging economies. In addition, a large number
            of people remain vulnerable to falling into poverty when
            disaster or misfortune strikes. Climate change, natural
            hazards, and environmental degradation ar",English
12905137,,2010,Implementation Status and Results Report,{},English
31913404,,2020,Procurement Plan,{},English
32519692,,2020,Procurement Plan,{},English
32137504,,2020,Procurement Plan,{},English
31994234,,2020,Procurement Plan,{},English
31909287,,2020,Procurement Plan,{},English
14459151,,2011,Implementation Status and Results Report,{},English
29779013,,2018,Procurement Plan,{},English
30931290,,2019,Working Paper,"Tanzania has registered improvements
            in education outcomes over the last ten years. The
            implementation of the Fee-Free Basic Education Program
            (FBEP) is a key element of the government’s overall strategy
            to improve education outcomes and accelerate growth.
            Tackling gender disparities in basic education will be
            critical to the success of FBEP. In recent years, Tanzania
            has eliminated many of the gender gaps associated with
            education access. However, large gender gaps in learning
            outcomes start in primary and get wider over the course of
            secondary school. The aim of this note is to identify the
            underlying causes of gender disparities in secondary
            education and identify promising policy options to tackle
            them. It shows that addressing gender disparities in
            education is crucial to the success of FBEP and more broadly
       ",English
694406,,1997,Project Information Document,{},English
33845063,,2021,Brief,"Mongolia’s national poverty headcount
            rate decreased moderately from 29.6 percent in 2016 to 28.4
            percent in 2018. The prolonged Coronavirus disease 2019
            (COVID-19) pandemic continues to cause significant
            disruptions in employment, income, and food insecurity,
            raising concerns of potential long-term impacts on household
            wellbeing. Women were more likely than men to experience
            long-term or permanent job losses, which is consistent with
            a report from the labor force survey that recorded the
            lowest female labor participation rate in H1 2021 for the
            past 15 years. Poorer workers were also more likely to stop
            working, signaling possible setbacks for equal recovery
            across income classes. While signs of recovery in incomes
            were seen as business started reopening after the April 2021
            lockdown, nearly 30 percent of households sti",English
17523527,,2013,Integrated Safeguards Data Sheet,{},English
16353877,,2012,Implementation Status and Results Report,{},English
29682336,,2018,Implementation Status and Results Report,{},English
30892568,,2019,Implementation Status and Results Report,{},English
18428311,,2013,Brief,"Using data from IFC's
            Development Outcome Tracking System, the study shows a
            strong job growth for companies financed through
            IFC-supported private equity funds. The nearly 500 companies
            covered in this analysis, in which the private equity funds
            had invested about $4.0 billion, and about 10 percent of the
            financing came from IFC, created nearly 300,000 jobs between
            2000 and 2010. While most jobs are created by larger
            companies, the study shows that job growth rates are higher
            for smaller companies. Though job growth rates were higher
            for smaller companies, most jobs were created by larger
            companies. Job creation was also strongly and positively
            correlated with the returns of the funds, showing that good
            financial performance did not come from cutting jobs, but
            from expanding companies-their valuations, revenues, and
   ",English
16505186,,2012,Other Social Protection Study,"Risk and the quest for opportunity
            feature heavily in economic life in the 21st century.
            Sustained growth in many developing countries has pulled
            billions out of poverty and into the middle class; but this
            economic upturn has yet to reach billions more, who face
            unemployment, disability, or illness, and struggle to
            protect themselves and their families against shocks. The
            poor are particularly vulnerable, being typically more
            exposed to risk and less able to access opportunities. In a
            world filled with risk and potential, social protection and
            labor systems are being built, refined or reformed in almost
            every country to help people and family's find jobs,
            improve their productivity, cope with shocks, and invest in
            the health, education, and well-being of their children. The
            World Bank supports social protection and labor",English
19903110,,2012,Working Paper (Numbered Series),"Toward the end of 2010, the asset
            quality of many microfinance institutions (MFIs) began to
            recover from a crisis of client over indebtedness and
            unsustainable growth, particularly in India, Bosnia, and
            Nicaragua.1 During 2011 and into 2012, this recovery
            continued to bring higher microfinance equity transaction
            volumes.2 Based on the responses gathered in this years
            survey, the private equity (PE) markets experienced an
            important increase in deal activity from the slower pace
            recorded in 2010. Large transactions in Latin America and
            the Caribbean (LAC) as well as strong flows from development
            finance institutions (DFIs) in India drove the increase in
            both the volume and the number of transactions. While asset
            quality improved and transaction volumes increased, equity
            valuations continued to decline in 2011 from their p",English
16969487,,2012,Implementation Status and Results Report,{},English
29584622,,2010,Funding Proposal,"The development objective of Soccer
            Together and Rethinking How to Improve Gender Equity and
            Inclusion in the Education System Project aims to develop
            and adapt a pedagogical model in six municipalities of
            Atlantico, Colombia providing skills and values to help
            vulnerable and poorest girls and boys between 5 to 16 years
            of age to gain confidence, improve their quality of life,
            and build a peaceful future. This project has four
            components. The first component, Adapting and Writing up the
            Soccer Together Model, aims to develop a pedagogical model
            that will detail each phase, the activities, the costs, the
            curricula, the staff's skills and profiles, the
            indicators and the expected results. The second component,
            Soccer Together in place, aims to provide innovative
            solutions to this urgent social concern. The third
          ",English
32709111,,2020,Brief,"The main objective of this activity
            is to shed light on the transformative potential of
            smallholder irrigation in Mozambique. Irrigation is critical
            in ensuring sustainable livelihoods for farmers in the face
            of increasing climate uncertainty. Irrigation access allows
            farmers to cultivate crops outside of the main rainy season,
            potentially doubling farm incomes by allowing for the
            cultivation of two crop cycles instead of one. However, it
            is grossly underutilized in Sub-Saharan Africa, particularly
            in Mozambique where only 8 percent of all farmers have
            access to irrigation. Despite the transformative potential
            of irrigation, there are gaps in our understanding of how-to
            best plan and manage irrigation infrastructure programs.
            First, because irrigation infrastructure is never placed at
            random, the true impact of these inv",English
27321696,,2017,Implementation Status and Results Report,{},English
15498566,,2011,Implementation Status and Results Report,{},English
32670455,,2020,Procurement Plan,{},English
8193315,,2007,Implementation Completion and Results Report,"Ratings for the Bolivia Education
            Quality and Equity Strengthening Project were as follows:
            outcomes were satisfactory, the risk to development outcome
            was moderate, the Bank performance was satisfactory, and the
            Borrower performance was satisfactory. The main lessons
            learned with implementation of the Project are the
            following: bottom-up participatory approaches can yield very
            positive results for education; revenue sharing among levels
            of Government can foster higher municipal investment for
            education; interagency coordination can strengthen the
            implementation of sector policies; institutional
            strengthening is undermined by frequent changes in human
            resources; creating organizations to channel participation
            helps consolidate community and stakeholder participation; a
            good project framework helps catalyze international
",English
32245278,,2020,Procurement Plan,{},English
31601071,,2019,Procurement Plan,{},English
31899975,,2020,Procurement Plan,{},English
32270988,,2020,Procurement Plan,{},English
32854980,,2021,Procurement Plan,{},English
33540608,,2021,Procurement Plan,{},English
32405958,,2020,Procurement Plan,{},English
25650589,,2015,Indigenous Peoples Plan,"The objective of the Health Equity
            and Quality Improvement Project is to improve access to
            quality health services for the targeted population groups
            with protection against impoverishment due to cost of health
            services in the Kingdom of Cambodia. Some of the negative
            impacts and mitigation measures include: due to the nature
            of the program the consultation with indigenous peoples/
            ethnic minorities undertaken during the Social Assessment
            did not foresee any potential adverse effects of
            implementing the proposed H-EQIP program. The consulted
            indigenous peoples/ ethnic minorities did not express any
            concerns about possible negative impacts of the proposed
            program due to its focus on improving access to quality
            health services and increasing protection against health
            related impoverishment through increased utilization of ",English
32571109,,2020,Procurement Plan,{},English
33467248,,2021,Procurement Plan,{},English
1560530,,1981,Pre-2003 Economic or Sector Report,"The most immediate development issue
            for Sierra Leone is how to bring a halt to long-lasting
            economic stagnation by building the dynamics of growth into
            the economic structure. The two most immediate development
            issues are growth and poverty alleviation. This report
            examines the implications of alternative development
            strategies on growth and suggests changes in long-term
            economic policies that can affect growth and equity in the
            1980s. Revised strategy should try to reduce the
            country's overdependence on diamonds through export
            diversification in and outside of the mining sector, and
            efficient import substitution should also be encouraged. No
            single policy instrument can achieve either the growth or
            the poverty alleviation without having an impact on the
            other. Increased incentives to agricultural production
           ",English
32656924,,2020,Procurement Plan,{},English
13281579,,2010,Implementation Status and Results Report,{},English
33497051,,2021,Procurement Plan,{},English
32422046,,2020,Procurement Plan,{},English
32175819,,2020,Procurement Plan,{},English
33616643,,2021,Procurement Plan,{},English
29906700,,2018,Procurement Plan,{},English
29914310,,2018,Procurement Plan,{},English
32564152,,2020,Procurement Plan,{},English
697380,,1995,Policy Research Working Paper,"Economic efficiency has to do with
            how much wealth a given resource base can generate. Equity
            has to do with how that wealth is to be distributed in
            society. Economic efficiency gets far more attention, in
            part because equity considerations involve value judgements
            that vary from person to person. The authors examine both
            the efficiency and the equity of different methods of
            pricing irrigation water. After describing water pricing
            practices in a number of countries, they evaluate their
            efficiency and equity. In general they find that water use
            is most efficient when pricing affects the demand for water.
            The volumetric, output, input, tiered, and two-part tariff
            schemes all satisfy this condition and can be efficient
            although whether efficiency is short-run or long-run, first-
            or second-best, varies. Pricing schemes that ",English
